word,spearman_corr
dem,0.011748071104414655
jaate,0.011748071104414655
lamhe,0.011748071104414655
sixteen,0.011748071104414655
paaya,0.011748071104414655
krayzie,0.011748071104414655
lose,0.011748071104414655
breakdown,0.011748071104414655
sad,0.011748071104414655
dogs,0.011748071104414655
meets,0.011748071104414655
juunglee,0.011748071104414655
udi,0.011748071104414655
shanti,0.011748071104414655
force,0.011748071104414655
care,0.011748071104414655
qayde,0.011748071104414655
superclean,0.011748071104414655
steelo,0.011748071104414655
om,0.011748071104414655
bol,0.011554610369936524
hold,0.011552280816649906
netflix,0.011538540180002388
jaan,0.01119670528366917
wale,0.010821179562906654
exist,0.010821179562906654
undo,0.010821179562906654
haath,0.010821179562906654
glad,0.010821179562906654
badhaai,0.010821179562906654
hoor,0.010821179562906654
medium,0.010821179562906654
padmaavat,0.010821179562906654
kudi,0.010821179562906654
jaisa,0.010821179562906654
chef,0.010821179562906654
mehendi,0.010821179562906654
sharara,0.010821179562906654
mans,0.010821179562906654
khul,0.010821179562906654
sher,0.010821179562906654
cutiepie,0.010821179562906654
daaku,0.010821179562906654
shagna,0.010821179562906654
confession,0.010821179562906654
nocturne,0.010821179562906654
angrezi,0.010821179562906654
ghoomar,0.010821179562906654
nachne,0.010821179562906654
bin,0.010789944846022278
baar,0.010738775516883162
notorious,0.010709536337412116
deedar,0.010646353232176645
american,0.01062009684769027
ki,0.01058607180953837
soniye,0.01055818349617882
tonight,0.010454618421871861
little,0.010329183542853781
apart,0.010229248029895912
zulfon,0.010139970116738123
kali,0.010139970116738123
01,0.010139970116738123
haraam,0.010139970116738123
vaaste,0.010139970116738123
hawa,0.010139970116738123
falsetto,0.010139970116738123
machine,0.010139970116738123
lofi,0.010139970116738123
ponthier,0.010139970116738123
makatulog,0.010139970116738123
jaanu,0.010139970116738123
srivalli,0.010139970116738123
goodnight,0.010139970116738123
rishte,0.010139970116738123
action,0.010139970116738123
nasha,0.010139970116738123
naate,0.010139970116738123
norupo,0.010139970116738123
purple,0.010139970116738123
pushpa,0.010139970116738123
human,0.010139970116738123
yun,0.010139970116738123
jehda,0.010139970116738123
tumse,0.010077705285057418
drink,0.009990828515358648
ghar,0.009967134850895348
winter,0.009872360193042141
truck,0.009840768640424406
siedah,0.009817074975961106
garrett,0.009817074975961106
ja,0.009706504541799034
velvet,0.009616525102506181
bad,0.009608925080498296
people,0.009592165327450917
hear,0.009532751002401493
ore,0.009369421726809787
darlin,0.009369421726809787
dekhnay,0.009369421726809787
aadha,0.009369421726809787
naam,0.009369421726809787
forgive,0.009369421726809787
tuvan,0.009369421726809787
sadka,0.009369421726809787
govinda,0.009369421726809787
diggin,0.009369421726809787
naacho,0.009369421726809787
voh,0.009369421726809787
2001,0.009369421726809787
youve,0.009369421726809787
dare,0.009369421726809787
haii,0.009369421726809787
asan,0.009369421726809787
miller,0.009369421726809787
bea,0.009369421726809787
barbers,0.009369421726809787
rrr,0.009369421726809787
kyaa,0.009369421726809787
hunger,0.009369421726809787
aaj,0.009345040036029506
magic,0.009193141811760843
falling,0.0091534262037141
deewangi,0.00913448216618519
koi,0.009074749040393158
son,0.008948307278973397
lately,0.008829659869437267
maria,0.008752296524232926
caught,0.008750860075112556
kiss,0.008703943444753684
baatein,0.008679779081722652
mrke,0.008587705968911473
skoger,0.008587705968911473
violins,0.008587705968911473
melodies,0.008587705968911473
baaghi,0.008587705968911473
dholida,0.008587705968911473
daryaa,0.008587705968911473
iski,0.008587705968911473
gigue,0.008587705968911473
jaayen,0.008587705968911473
ito,0.008587705968911473
chicken,0.008587705968911473
major,0.008587705968911473
uski,0.008587705968911473
continuo,0.008587705968911473
harbor,0.008587705968911473
officially,0.008587705968911473
backroad,0.008587705968911473
yahin,0.008587705968911473
saaho,0.008587705968911473
canon,0.008587705968911473
enni,0.008587705968911473
tendies,0.008587705968911473
sensitivity,0.008587705968911473
helvegen,0.008587705968911473
pachelbel,0.008587705968911473
losing,0.008587705968911473
ilysmih,0.008587705968911473
laaye,0.008587705968911473
mapa,0.008587705968911473
laung,0.008483085390928439
livin,0.008474433989707375
angels,0.008430155782832517
julia,0.008423327822852497
saware,0.008411250884471906
phantom,0.008411250884471906
sweet,0.008319834430600437
sober,0.008182212127993329
spring,0.008071641693831256
truth,0.007984764924132484
